fraud,incident_severity,num_vehicles_involved,num_injuries,num_witnesses,police_report_available,injury_claim,vehicle_claim,total_claim_amount,incident_month,incident_day,incident_dow,incident_hour,driver_relationship_self,driver_relationship_na,driver_relationship_spouse,driver_relationship_child,driver_relationship_other,incident_type_collision,incident_type_breakin,incident_type_theft,collision_type_front,collision_type_rear,collision_type_side,collision_type_na,authorities_contacted_police,authorities_contacted_none,authorities_contacted_fire,authorities_contacted_ambulance,eventtime,write_time,api_invocation_time,is_deleted,policy_id.1,customer_age,customer_education,months_as_customer,policy_deductable,policy_annual_premium,policy_liability,auto_year,num_claims_past_year,num_insurers_past_5_years,customer_gender_male,customer_gender_female,policy_state_ca,policy_state_wa,policy_state_az,policy_state_or,policy_state_nv,policy_state_id,eventtime.1,write_time.1,api_invocation_time.1,is_deleted.1
0,2.0,3,4,0,1.0,7500,30500,38000,3,25,0,16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:59.441,2025-04-20 06:21:05.000,False,3834,65,3,126,750,2950,2,2015,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.255,2025-04-20 06:20:42.000,False
0,2.0,2,1,0,1.0,12500,20500,33000,12,15,6,16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.928,2025-04-20 06:21:14.000,False,2786,57,3,81,750,2400,0,2012,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:32.037,2025-04-20 06:20:50.000,False
0,1.0,2,0,1,0.0,0,13000,13000,10,16,2,19,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:01.894,2025-04-20 06:20:58.000,False,34,47,4,54,750,3000,0,2017,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.176,2025-04-20 06:20:35.000,False
0,1.0,1,0,0,0.0,0,15500,15500,12,15,6,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:58.613,2025-04-20 06:21:20.000,False,3206,33,3,180,750,3000,3,2020,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.134,2025-04-20 06:20:55.000,False
0,2.0,2,2,0,0.0,17000,24500,41500,5,15,2,23,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:02.016,2025-04-20 06:21:08.000,False,2364,49,2,88,750,3000,3,2013,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.476,2025-04-20 06:20:44.000,False
0,1.0,3,0,3,1.0,0,11000,11000,5,19,6,16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.913,2025-04-20 06:21:12.000,False,4329,29,3,86,750,2850,1,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.087,2025-04-20 06:20:48.000,False
0,1.0,2,0,3,1.0,0,22000,22000,6,18,1,8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:03.636,2025-04-20 06:21:08.000,False,4017,20,1,29,750,2950,2,2016,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.254,2025-04-20 06:20:44.000,False
0,2.0,3,1,0,1.0,3500,39000,42500,1,31,3,8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.912,2025-04-20 06:21:13.000,False,2726,32,3,57,750,3000,2,2020,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.138,2025-04-20 06:20:49.000,False
0,1.0,2,1,0,0.0,15000,20500,35500,1,8,1,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.913,2025-04-20 06:21:12.000,False,2656,20,3,23,750,3000,0,2019,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.087,2025-04-20 06:20:48.000,False
0,2.0,3,1,2,1.0,12500,35500,48000,2,25,0,13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.992,2025-04-20 06:21:19.000,False,3151,65,2,277,750,2550,2,2018,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:32.172,2025-04-20 06:20:55.000,False
0,2.0,3,1,2,1.0,6000,33500,39500,4,9,1,13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.895,2025-04-20 06:21:01.000,False,1877,25,1,32,750,3000,0,2016,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.110,2025-04-20 06:20:37.000,False
0,2.0,5,0,1,1.0,0,34500,34500,7,3,2,15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:03.548,2025-04-20 06:21:00.000,False,3482,71,3,105,750,2400,0,2015,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.272,2025-04-20 06:20:37.000,False
0,1.0,3,1,3,1.0,10000,23500,33500,2,18,0,15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:03.479,2025-04-20 06:21:15.000,False,2835,26,1,26,750,3000,0,2019,0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.109,2025-04-20 06:20:50.000,False
0,2.0,3,0,3,1.0,0,44000,44000,2,20,2,17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.892,2025-04-20 06:21:21.000,False,4997,66,3,208,750,2850,2,2020,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.093,2025-04-20 06:20:57.000,False
0,0.0,1,0,0,0.0,0,10000,10000,10,8,1,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.917,2025-04-20 06:21:20.000,False,3202,44,4,84,750,3000,0,2015,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:32.033,2025-04-20 06:20:55.000,False
0,2.0,3,1,3,1.0,5500,27500,33000,4,24,2,14,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.928,2025-04-20 06:21:11.000,False,935,45,3,80,750,3000,1,2016,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:32.037,2025-04-20 06:20:46.000,False
0,2.0,3,4,2,1.0,6500,32500,39000,8,16,4,20,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.904,2025-04-20 06:20:59.000,False,3427,48,2,118,750,3000,1,2016,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.443,2025-04-20 06:20:36.000,False
0,0.0,2,0,0,0.0,0,3500,3500,8,17,5,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.951,2025-04-20 06:21:11.000,False,920,35,3,50,750,3000,3,2010,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.123,2025-04-20 06:20:46.000,False
0,0.0,2,0,0,0.0,0,15500,15500,3,10,6,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.914,2025-04-20 06:20:59.000,False,3404,44,3,77,750,3000,0,2019,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.386,2025-04-20 06:20:36.000,False
0,1.0,2,0,1,1.0,0,20000,20000,10,2,2,19,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.917,2025-04-20 06:21:20.000,False,4912,56,2,113,750,3000,2,2017,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:32.033,2025-04-20 06:20:56.000,False
1,0.0,2,0,0,0.0,0,11500,11500,2,20,2,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.916,2025-04-20 06:21:02.000,False,1893,31,1,48,750,3000,1,2014,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:32.410,2025-04-20 06:20:38.000,False
0,0.0,4,0,3,1.0,0,21000,21000,3,7,3,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:57.041,2025-04-20 06:21:01.000,False,1840,38,2,129,750,3000,0,2020,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.449,2025-04-20 06:20:37.000,False
0,2.0,2,1,0,1.0,25000,34000,59000,10,25,4,15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.928,2025-04-20 06:21:17.000,False,2999,40,3,95,750,2700,1,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.478,2025-04-20 06:20:52.000,False
0,0.0,2,0,0,0.0,0,8500,8500,11,2,5,15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.916,2025-04-20 06:21:12.000,False,4272,44,4,44,750,2700,2,2013,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:32.410,2025-04-20 06:20:48.000,False
0,0.0,1,0,0,0.0,0,15000,15000,5,31,4,22,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:01.723,2025-04-20 06:21:11.000,False,929,49,3,56,750,3000,1,2016,0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.115,2025-04-20 06:20:46.000,False
0,1.0,1,0,0,0.0,0,16000,16000,8,12,0,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.916,2025-04-20 06:21:13.000,False,4362,59,3,88,750,3000,0,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.112,2025-04-20 06:20:49.000,False
0,1.0,3,0,3,1.0,0,15500,15500,3,1,4,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:57.065,2025-04-20 06:21:06.000,False,3894,62,4,114,750,2650,1,2018,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1745129899.8059692,2025-04-20 06:25:27.179,2025-04-20 06:20:43.000,False
0,0.0,4,0,2,1.0,0,14500,14500,2,25,0,14,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:01.723,2025-04-20 06:21:11.000,False,939,62,3,111,750,3000,1,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.115,2025-04-20 06:20:46.000,False
0,1.0,2,0,0,1.0,0,24000,24000,8,2,4,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.909,2025-04-20 06:21:08.000,False,2383,34,3,157,750,3000,3,2018,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.288,2025-04-20 06:20:44.000,False
0,0.0,1,0,0,0.0,0,16500,16500,10,29,1,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:03.478,2025-04-20 06:21:03.000,False,341,32,1,49,750,3000,2,2020,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:31.946,2025-04-20 06:20:39.000,False
0,0.0,1,0,0,0.0,0,16000,16000,3,19,1,10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:03.510,2025-04-20 06:21:15.000,False,4543,37,3,99,750,3000,2,2017,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.093,2025-04-20 06:20:51.000,False
0,0.0,2,0,1,0.0,0,12500,12500,6,24,0,15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.916,2025-04-20 06:21:08.000,False,4041,70,2,193,750,3000,0,2017,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:32.410,2025-04-20 06:20:44.000,False
0,1.0,2,1,0,1.0,30000,9000,39000,10,11,4,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:03.510,2025-04-20 06:21:12.000,False,1029,19,1,5,750,3000,2,2017,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.093,2025-04-20 06:20:48.000,False
0,1.0,2,0,0,0.0,0,5000,5000,10,21,0,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:01.902,2025-04-20 06:21:08.000,False,720,22,1,4,750,3000,0,2010,0,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:28.778,2025-04-20 06:20:44.000,False
0,2.0,3,1,1,1.0,25000,31000,56000,3,12,1,10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:03.548,2025-04-20 06:21:07.000,False,617,59,1,162,750,2500,1,2016,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.272,2025-04-20 06:20:43.000,False
0,1.0,1,0,0,0.0,0,7000,7000,8,13,1,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:57.041,2025-04-20 06:21:16.000,False,1259,35,3,105,750,2550,0,2008,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.449,2025-04-20 06:20:51.000,False
0,1.0,2,0,1,0.0,0,19500,19500,12,6,4,15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:58.691,2025-04-20 06:21:20.000,False,3161,18,1,7,750,2700,2,2015,0,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.124,2025-04-20 06:20:55.000,False
0,0.0,2,0,4,0.0,0,13500,13500,12,23,0,15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.914,2025-04-20 06:21:06.000,False,555,39,1,62,750,3000,1,2016,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1745129899.8059692,2025-04-20 06:25:33.386,2025-04-20 06:20:42.000,False
0,2.0,2,4,1,1.0,7500,16500,24000,2,10,6,20,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:01.784,2025-04-20 06:21:04.000,False,3763,54,3,113,750,3000,1,2010,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.082,2025-04-20 06:20:41.000,False
0,1.0,3,0,1,1.0,0,14000,14000,10,8,1,8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.928,2025-04-20 06:21:19.000,False,4856,35,3,21,750,3000,0,2017,0,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:32.037,2025-04-20 06:20:55.000,False
0,0.0,1,0,0,0.0,0,9500,9500,12,26,3,19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:01.723,2025-04-20 06:21:17.000,False,4646,74,3,129,750,3000,1,2016,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.115,2025-04-20 06:20:52.000,False
0,0.0,1,0,0,0.0,0,10000,10000,10,1,1,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:03.636,2025-04-20 06:21:09.000,False,4091,27,3,2,750,3000,0,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.254,2025-04-20 06:20:45.000,False
0,2.0,2,1,1,0.0,20500,36500,57000,4,2,1,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1745129899.807623,2025-04-20 06:26:01.723,2025-04-20 06:21:11.000,False,2546,48,3,109,750,2850,2,2016,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1745129899.8059692,2025-04-20 06:25:27.115,2025-04-20 06:20:46.000,False
0,1.0,1,0,0,0.0,0,8500,8500,9,3,1,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.928,2025-04-20 06:21:04.000,False,438,27,4,34,750,2650,0,2015,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.478,2025-04-20 06:20:40.000,False
0,2.0,3,3,1,1.0,10500,38500,49000,6,21,4,19,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:01.723,2025-04-20 06:21:04.000,False,2092,43,2,90,750,3000,1,2018,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.115,2025-04-20 06:20:40.000,False
0,0.0,2,0,0,0.0,0,12000,12000,5,23,3,14,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:03.479,2025-04-20 06:21:14.000,False,4422,67,4,183,750,3000,0,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.109,2025-04-20 06:20:50.000,False
0,0.0,1,0,0,0.0,0,14500,14500,7,11,3,18,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:03.548,2025-04-20 06:21:08.000,False,2389,56,4,138,750,2600,2,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.272,2025-04-20 06:20:44.000,False
1,0.0,1,0,0,0.0,0,14000,14000,10,5,5,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.890,2025-04-20 06:20:58.000,False,31,48,4,4,750,3000,3,2015,0,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.099,2025-04-20 06:20:35.000,False
0,0.0,2,0,2,0.0,0,5000,5000,4,12,4,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.917,2025-04-20 06:21:20.000,False,1578,72,1,125,750,2650,0,2014,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:32.033,2025-04-20 06:20:55.000,False
0,1.0,2,0,2,0.0,0,6500,6500,10,15,1,13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.895,2025-04-20 06:21:06.000,False,3897,32,1,126,750,3000,1,2005,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.110,2025-04-20 06:20:43.000,False
0,1.0,2,2,3,0.0,9500,14500,24000,2,28,3,18,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:01.832,2025-04-20 06:20:59.000,False,3406,48,1,22,750,3000,2,2017,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1745129899.8059692,2025-04-20 06:25:28.360,2025-04-20 06:20:36.000,False
0,2.0,3,3,2,1.0,30000,38000,68000,5,21,1,8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:59.441,2025-04-20 06:21:18.000,False,1396,23,3,4,800,3000,0,2020,0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.255,2025-04-20 06:20:53.000,False
0,1.0,2,0,0,1.0,0,8500,8500,9,4,2,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:02.016,2025-04-20 06:21:11.000,False,4210,60,4,97,750,3000,0,2012,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.476,2025-04-20 06:20:47.000,False
0,1.0,2,0,0,1.0,0,14000,14000,8,9,4,16,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.959,2025-04-20 06:21:19.000,False,3122,65,1,157,800,2700,1,2010,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.118,2025-04-20 06:20:54.000,False
0,0.0,2,0,2,0.0,0,5000,5000,5,26,6,20,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.914,2025-04-20 06:21:16.000,False,2928,50,1,129,750,3000,1,2013,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.378,2025-04-20 06:20:51.000,False
0,0.0,2,0,1,0.0,0,11500,11500,12,20,4,15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:01.813,2025-04-20 06:21:05.000,False,3839,43,3,97,750,3000,1,2011,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.336,2025-04-20 06:20:42.000,False
0,0.0,2,0,0,0.0,0,17000,17000,1,13,6,14,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.914,2025-04-20 06:21:06.000,False,3877,44,1,28,750,2650,1,2015,0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.378,2025-04-20 06:20:42.000,False
0,0.0,2,0,3,0.0,0,6500,6500,3,8,4,16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:58.640,2025-04-20 06:21:10.000,False,889,66,1,304,750,2850,2,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:30.995,2025-04-20 06:20:46.000,False
